date,USA_public_finance_f1__USA_public_finance_f2
2017-04-07,-0.8978735431266455
2017-04-10,-0.8997798881823005
2017-04-11,-0.9012574802219987
2017-04-12,-0.9024043580866862
2017-04-13,-0.903295511936441
2017-04-14,-0.9039885474502476
2017-04-17,-0.9045278640994246
2017-04-18,-0.9049477722535808
2017-04-19,-0.9052748399956155
2017-04-20,-0.9055296730658734
2017-04-21,-0.9057282728511681
2017-04-24,-0.9058830773285919
2017-04-25,-0.9060037619638769
2017-04-26,-0.9060978577383292
2017-04-27,-0.9061712291691035
2017-04-28,-0.9062284447158713
2017-05-01,-0.9062730642122915
2017-05-02,-0.6864106787210855
2017-05-03,-0.4132118601922225
2017-05-04,-0.1852456409678722
2017-05-05,0.0028178092506170593
2017-05-08,0.15642099535929757
2017-05-09,0.28080827131369435
2017-05-10,0.3808121467592885
2017-05-11,0.4607320358617338
2017-05-12,0.5242882958646626
2017-05-15,0.5746301127681944
2017-05-16,0.6143770952352737
