"Date","Price","Open","High","Low","Change %"
"10/17/1996","4.260","4.260","4.260","4.260","-0.81%"
"10/16/1996","4.295","4.295","4.295","4.295","1.90%"
"10/15/1996","4.215","4.215","4.215","4.215","-1.06%"
"10/14/1996","4.260","4.260","4.260","4.260","0.71%"
"10/11/1996","4.230","4.230","4.230","4.230","0.59%"
"10/10/1996","4.205","4.205","4.205","4.205","-0.12%"
"10/09/1996","4.210","4.210","4.210","4.210","-0.24%"
"10/08/1996","4.220","4.220","4.220","4.220","-1.97%"
"10/07/1996","4.305","4.305","4.305","4.305","-2.60%"
"10/04/1996","4.420","4.420","4.420","4.420","0.00%"
"10/03/1996","4.420","4.420","4.420","4.420","0.00%"
"10/02/1996","4.420","4.420","4.420","4.420","-1.23%"
"10/01/1996","4.475","4.475","4.475","4.475","-0.67%"
"09/30/1996","4.505","4.505","4.505","4.505","-0.33%"
"09/27/1996","4.520","4.520","4.520","4.520","0.44%"
"09/26/1996","4.500","4.500","4.500","4.500","-1.32%"
"09/25/1996","4.560","4.560","4.560","4.560","-1.08%"
"09/24/1996","4.610","4.610","4.610","4.610","-0.43%"
"09/23/1996","4.630","4.630","4.630","4.630","0.43%"
"09/20/1996","4.610","4.610","4.610","4.610","-0.43%"
"09/19/1996","4.630","4.630","4.630","4.630","-0.22%"
"09/18/1996","4.640","4.640","4.640","4.640","0.65%"
"09/17/1996","4.610","4.610","4.610","4.610","-0.65%"
"09/16/1996","4.640","4.640","4.640","4.640","-0.22%"
"09/13/1996","4.650","4.650","4.650","4.650","-2.11%"
"09/12/1996","4.750","4.750","4.750","4.750","-0.84%"
"09/11/1996","4.790","4.790","4.790","4.790","-0.21%"
"09/10/1996","4.800","4.800","4.800","4.800","-0.62%"
"09/09/1996","4.830","4.830","4.830","4.830","-0.82%"
"09/06/1996","4.870","4.870","4.870","4.870","-2.40%"
"09/05/1996","4.990","4.990","4.990","4.990","0.10%"
"09/04/1996","4.985","4.985","4.985","4.985","0.40%"
"09/03/1996","4.965","4.965","4.965","4.965","-0.10%"
"09/02/1996","4.970","4.970","4.970","4.970","0.10%"
"08/30/1996","4.965","4.965","4.965","4.965","-0.10%"
"08/29/1996","4.970","4.970","4.970","4.970","-1.09%"
"08/28/1996","5.025","5.025","5.025","5.025","0.10%"
"08/27/1996","5.020","5.020","5.020","5.020","0.90%"
"08/26/1996","4.975","4.975","4.975","4.975","0.40%"
"08/23/1996","4.955","4.955","4.955","4.955","1.33%"
"08/22/1996","4.890","4.890","4.890","4.890","-2.98%"
"08/21/1996","5.040","5.040","5.040","5.040","1.31%"
"08/20/1996","4.975","4.975","4.975","4.975","-0.70%"
"08/19/1996","5.010","5.010","5.010","5.010","0.10%"
"08/14/1996","5.005","5.005","5.005","5.005","-1.48%"
"08/13/1996","5.080","5.080","5.080","5.080","0.59%"
"08/12/1996","5.050","5.050","5.050","5.050","0.10%"
"08/09/1996","5.045","5.045","5.045","5.045","0.70%"
"08/08/1996","5.010","5.010","5.010","5.010","-0.30%"
"08/07/1996","5.025","5.025","5.025","5.025","0.00%"
"08/06/1996","5.025","5.025","5.025","5.025","1.52%"
"08/05/1996","4.950","4.950","4.950","4.950","0.71%"
"08/02/1996","4.915","4.915","4.915","4.915","-1.31%"
"08/01/1996","4.980","4.980","4.980","4.980","-0.50%"
"07/31/1996","5.005","5.005","5.005","5.005","-0.79%"
"07/30/1996","5.045","5.045","5.045","5.045","0.10%"
"07/29/1996","5.040","5.040","5.040","5.040","-3.45%"
"07/26/1996","5.220","5.220","5.220","5.220","4.40%"
"07/25/1996","5.000","5.000","5.000","5.000","0.70%"
"07/24/1996","4.965","4.965","4.965","4.965","-0.30%"
"07/23/1996","4.980","4.980","4.980","4.980","0.00%"
"07/22/1996","4.980","4.980","4.980","4.980","3.75%"
"07/18/1996","4.800","4.800","4.800","4.800","-1.34%"
"07/17/1996","4.865","4.865","4.865","4.865","-1.22%"
"07/16/1996","4.925","4.925","4.925","4.925","-1.20%"
"07/15/1996","4.985","4.985","4.985","4.985","1.12%"
"07/12/1996","4.930","4.930","4.930","4.930","-0.80%"
"07/11/1996","4.970","4.970","4.970","4.970","-0.70%"
"07/10/1996","5.005","5.005","5.005","5.005","-0.30%"
"07/09/1996","5.020","5.020","5.020","5.020","-0.30%"
"07/08/1996","5.035","5.035","5.035","5.035","0.60%"
"07/05/1996","5.005","5.005","5.005","5.005","1.11%"
"07/04/1996","4.950","4.950","4.950","4.950","-0.30%"
"07/03/1996","4.965","4.965","4.965","4.965","-0.20%"
"07/02/1996","4.975","4.975","4.975","4.975","0.91%"
"07/01/1996","4.930","4.930","4.930","4.930","-2.18%"
"06/28/1996","5.040","5.040","5.040","5.040","-0.40%"
"06/27/1996","5.060","5.060","5.060","5.060","1.10%"
"06/26/1996","5.005","5.005","5.005","5.005","-0.60%"
"06/25/1996","5.035","5.035","5.035","5.035","-0.89%"
"06/24/1996","5.080","5.080","5.080","5.080","-0.39%"
"06/21/1996","5.100","5.100","5.100","5.100","-0.68%"
"06/20/1996","5.135","5.135","5.135","5.135","0.20%"
"06/19/1996","5.125","5.125","5.125","5.125","0.49%"
"06/18/1996","5.100","5.100","5.100","5.100","0.20%"
"06/14/1996","5.090","5.090","5.090","5.090","0.99%"
"06/13/1996","5.040","5.040","5.040","5.040","2.44%"
"06/12/1996","4.920","4.920","4.920","4.920","0.10%"
"06/11/1996","4.915","4.915","4.915","4.915","0.41%"
"06/10/1996","4.895","4.895","4.895","4.895","-0.20%"
"06/07/1996","4.905","4.905","4.905","4.905","1.34%"
"06/06/1996","4.840","4.840","4.840","4.840","-0.92%"
"06/05/1996","4.885","4.885","4.885","4.885","1.14%"
"06/04/1996","4.830","4.830","4.830","4.830","-0.82%"
"06/03/1996","4.870","4.870","4.870","4.870","-0.10%"
"05/31/1996","4.875","4.875","4.875","4.875","0.93%"
"05/30/1996","4.830","4.830","4.830","4.830","1.36%"
"05/29/1996","4.765","4.765","4.765","4.765","-0.52%"
"05/28/1996","4.790","4.790","4.790","4.790","0.31%"
"05/24/1996","4.775","4.775","4.775","4.775","-0.21%"
"05/23/1996","4.785","4.785","4.785","4.785","-0.62%"
"05/22/1996","4.815","4.815","4.815","4.815","0.21%"
"05/21/1996","4.805","4.805","4.805","4.805","-0.31%"
"05/20/1996","4.820","4.820","4.820","4.820","-0.10%"
"05/17/1996","4.825","4.825","4.825","4.825","-0.31%"
"05/15/1996","4.840","4.840","4.840","4.840","0.83%"
"05/14/1996","4.800","4.800","4.800","4.800","-1.23%"
"05/13/1996","4.860","4.860","4.860","4.860","0.62%"
"05/10/1996","4.830","4.830","4.830","4.830","-1.43%"
"05/09/1996","4.900","4.900","4.900","4.900","0.62%"
"05/07/1996","4.870","4.870","4.870","4.870","-0.20%"
"05/06/1996","4.880","4.880","4.880","4.880","-0.51%"
"05/03/1996","4.905","4.905","4.905","4.905","1.45%"
"05/02/1996","4.835","4.835","4.835","4.835","1.15%"
"04/30/1996","4.780","4.780","4.780","4.780","0.31%"
"04/29/1996","4.765","4.765","4.765","4.765","0.11%"
"04/26/1996","4.760","4.760","4.760","4.760","-1.65%"
"04/25/1996","4.840","4.840","4.840","4.840","0.41%"
"04/24/1996","4.820","4.820","4.820","4.820","-0.62%"
"04/23/1996","4.850","4.850","4.850","4.850","0.00%"
"04/22/1996","4.850","4.850","4.850","4.850","-1.82%"
"04/19/1996","4.940","4.940","4.940","4.940","-1.10%"
"04/18/1996","4.995","4.995","4.995","4.995","-2.25%"
"04/17/1996","5.110","5.110","5.110","5.110","1.19%"
"04/16/1996","5.050","5.050","5.050","5.050","-0.69%"
"04/15/1996","5.085","5.085","5.085","5.085","0.89%"
"04/12/1996","5.040","5.040","5.040","5.040","-0.49%"
"04/11/1996","5.065","5.065","5.065","5.065","0.40%"
"04/10/1996","5.045","5.045","5.045","5.045","-1.08%"
"04/09/1996","5.100","5.100","5.100","5.100","0.29%"
"04/04/1996","5.085","5.085","5.085","5.085","-0.10%"
"04/03/1996","5.090","5.090","5.090","5.090","1.39%"
"04/02/1996","5.020","5.020","5.020","5.020","-1.95%"
