date,ITA_public_finance_f1__ITA_public_finance_f2
2016-10-17,0.9022337068391961
2016-10-18,0.9022452051473074
2016-10-19,0.9022530455719522
2016-10-20,0.9022583870337125
2016-10-21,0.9022620238372555
2016-10-24,0.9022644989938731
2016-10-25,0.902266183084565
2016-10-26,0.90226732872078
2016-10-27,0.9022681079632199
2016-10-28,0.9022686379448478
2016-10-31,0.9022689983769314
2016-11-01,0.8789238525060923
2016-11-02,0.8848034516231486
2016-11-03,0.8896614571408342
2016-11-04,0.8933569574243262
2016-11-07,0.896050351884496
2016-11-08,0.8979652265303238
2016-11-09,0.8993059047679104
2016-11-10,0.9002354103742817
2016-11-11,0.9008757309953208
2016-11-14,0.9013149689697485
2016-11-15,0.9016154177696504
2016-11-16,0.9018205401666094
2016-11-17,0.901960401294901
2016-11-18,0.9020556815848833
2016-11-21,0.9021205529521061
2016-11-22,0.9021647028119143
2016-11-23,0.9021947419647961
2016-11-24,0.9022151765550206
2016-11-25,0.9022290757535456
2016-11-28,0.9022385289044654
2016-11-29,0.9022449578282832
2016-11-30,0.9022493298556585
2016-12-01,0.687294111257877
2016-12-02,0.7461752872644432
2016-12-05,0.789301216127893
2016-12-06,0.8202481819587654
2016-12-07,0.8421133812986878
2016-12-08,0.8573866620082491
2016-12-09,0.8679683140207511
2016-12-12,0.8752572326309696
2016-12-13,0.8802578122033111
2016-12-14,0.8836789040479464
2016-12-15,0.8860149122642633
2016-12-16,0.8876078971784523
2016-12-19,0.8886932166088589
2016-12-20,0.8894322028165533
2016-12-21,0.889935162233844
2016-12-22,0.8902773823057176
2016-12-23,0.8905101879673333
2016-12-26,0.8906685401695735
2016-12-27,0.8907762401346865
2016-12-28,0.890849485543868
2016-12-29,0.890899296761506
2016-12-30,0.8909331703804748
2017-01-02,0.8909562053513113
2017-01-03,0.00581354848527899
2017-01-04,-0.23684472177842925
2017-01-05,-0.4203086358883164
2017-01-06,-0.5552382798052522
2017-01-09,-0.6523439042327069
2017-01-10,-0.7210924281919298
2017-01-11,-0.7691831350180353
2017-01-12,-0.8025344722030046
2017-01-13,-0.8255235323562408
2017-01-16,-0.8413026963012272
2017-01-17,-0.8521013456656096
2017-01-18,-0.859476576478597
2017-01-19,-0.8645067024255277
2017-01-20,-0.8679341416038326
2017-01-23,-0.8702680250537175
2017-01-24,-0.8718565595486086
2017-01-25,-0.8729374542614498
2017-01-26,-0.8736727822902255
2017-01-27,-0.8741729530140009
2017-01-30,-0.8745131372595907
2017-01-31,-0.8747444939627179
2017-02-01,-0.8691293504293728
2017-02-02,-0.8706247118819372
2017-02-03,-0.8716396569148158
2017-02-06,-0.8723288195392378
2017-02-07,-0.8727969517481012
2017-02-08,-0.8731150402525888
2017-02-09,-0.873331225408363
2017-02-10,-0.8734781770373227
2017-02-13,-0.8735780786840821
2017-02-14,-0.8736459999003087
2017-02-15,-0.873692180770692
2017-02-16,-0.8737235811688121
2017-02-17,-0.8737449322271725
2017-02-20,-0.8737594503785198
2017-02-21,-0.8737693224537189
2017-02-22,-0.8737760353378282
2017-02-23,-0.8737806000381199
2017-02-24,-0.8737837040046957
2017-02-27,-0.8737858146872791
2017-02-28,-0.8737872499439714
2017-03-01,-0.8133649760175504
2017-03-02,-0.8220731611710909
2017-03-03,-0.8290504990923203
2017-03-06,-0.8343560809127176
2017-03-07,-0.8382502670453901
2017-03-08,-0.8410402775809996
2017-03-09,-0.8430063831637535
2017-03-10,-0.8443762764225602
2017-03-13,-0.8453233898458052
2017-03-14,-0.8459747480884524
2017-03-15,-0.8464210934223712
2017-03-16,-0.8467262019839952
2017-03-17,-0.8469344163515622
2017-03-20,-0.8470763456533072
2017-03-21,-0.8471730167514916
2017-03-22,-0.847238826785347
2017-03-23,-0.8472836116969132
2017-03-24,-0.8473140811965637
2017-03-27,-0.8473348077375621
2017-03-28,-0.84734890514682
2017-03-29,-0.8473584929352843
2017-03-30,-0.8473650133452976
2017-03-31,-0.8473694475521538
2017-04-03,-0.5459642164431611
2017-04-04,-0.23084601493296691
2017-04-05,0.022388386276384006
2017-04-06,0.22054434644191445
2017-04-07,0.37135394467559174
2017-04-10,0.48320247075067035
2017-04-11,0.5643449472608634
2017-04-12,0.622179772044041
2017-04-13,0.6628490456843652
2017-04-14,0.6911640353535373
2017-04-17,0.7107367889939927
2017-04-18,0.7241980183183828
2017-04-19,0.733423278244801
2017-04-20,0.7397300406463008
2017-04-21,0.7440343173546182
2017-04-24,0.7469685215950282
2017-04-25,0.7489671684051348
2017-04-26,0.7503278189666046
