date,ESP_financial_markets_f1,ESP_financial_markets_f2
2021-09-24,1.116331694106443,0.8245453462547775
2021-09-27,1.116331694106443,0.8245453462547775
2021-09-28,1.116331694106443,0.8245453462547775
2021-09-29,1.116331694106443,0.8245453462547775
2021-09-30,1.116331694106443,0.8245453462547775
2021-10-01,0.4614602902640282,0.6653818143664942
2021-10-04,0.4614602902640282,0.6653818141753657
2021-10-05,0.4614602902640282,0.6653818141753657
2021-10-06,0.4614602902640282,0.6653818141753657
2021-10-07,0.4614602902640282,0.6653818141753657
2021-10-08,0.4614602902640282,0.6653818141753657
2021-10-11,0.4614602902640282,0.6653818141753657
2021-10-12,0.4614602902640282,0.6653818141753657
2021-10-13,0.4614602902640282,0.6653818141753657
2021-10-14,0.4614602902640282,0.6653818141753657
2021-10-15,0.4614602902640282,0.6653818141753657
2021-10-18,0.4614602902640282,0.6653818141753657
2021-10-19,0.4614602902640282,0.6653818141753657
2021-10-20,0.4614602902640282,0.6653818141753657
2021-10-21,0.4614602902640282,0.6653818141753657
2021-10-22,0.4614602902640282,0.6653818141753657
2021-10-25,0.4614602902640282,0.6653818141753657
2021-10-26,0.4614602902640282,0.6653818141753657
2021-10-27,0.4614602902640282,0.6653818141753657
2021-10-28,0.4614602902640282,0.6653818141753657
2021-10-29,0.4614602902640282,0.6653818141753657
2021-11-01,0.4614602902640282,0.6653818141753657
2021-11-02,0.6705414687777044,0.6011682912568084
2021-11-03,0.6705414687777044,0.6011682911842579
2021-11-04,0.6705414687777044,0.6011682911842579
2021-11-05,0.6705414687777044,0.6011682911842579
2021-11-08,0.6705414687777044,0.6011682911842579
2021-11-09,0.6705414687777044,0.6011682911842579
2021-11-10,0.6705414687777044,0.6011682911842579
2021-11-11,0.6705414687777044,0.6011682911842579
2021-11-12,0.6705414687777044,0.6011682911842579
2021-11-15,0.6705414687777044,0.6011682911842579
2021-11-16,0.6705414687777044,0.6011682911842579
2021-11-17,0.6705414687777044,0.6011682911842579
2021-11-18,0.6705414687777044,0.6011682911842579
2021-11-19,0.6705414687777044,0.6011682911842579
2021-11-22,0.6705414687777044,0.6011682911842579
